"Country","Year","TotalPopulation","LifeExpectancy","GDPPerCapita","ChildrenPerWoman","UnderFiveMortality","region","NumIncidents","NumFatalities","NumWounded","PctSuccess","FatalPerInc","NumCode","ReligionDetail","HDI","MilXpnd","Religion"
"Angola",2008,18.037964,58.3,7012.631643,6.434,192.3,"SubSahr",0,0,0,NA,NA,24,"Indigenous beliefs",0.49,3.758214638,"None/Other"
"Angola",2009,18.555115,58.9,6980.112713,6.331,187.7,"SubSahr",1,2,0,100,2,24,"Indigenous beliefs",0.49,4.386128651,"None/Other"
"Angola",2010,19.081912,59.4,7021.577476,6.218,182.4,"SubSahr",2,4,7,100,2,24,"Indigenous beliefs",0.504,4.244884437,"None/Other"
"Angola",2011,19.618432,59.7,7094.084302,6.099,177.5,"SubSahr",0,0,0,NA,NA,24,"Indigenous beliefs",0.521,3.495619369,"None/Other"
"Angola",2012,20.162517,60.1,7244.828725,5.979,172.6,"SubSahr",0,0,0,NA,NA,24,"Indigenous beliefs",0.524,3.593357674,"None/Other"
"Angola",2013,20.714494,60.4,7319.345043,5.863,167.4,"SubSahr",0,0,0,NA,NA,24,"Indigenous beliefs",0.526,4.905442541,"None/Other"
"Argentina",1970,23.983358,66.449,10025.28189,3.073,72.5,"LatinAm",21,5,2,100,0.238,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1971,24.376109,66.74,10238.45721,3.104,71.5,"LatinAm",7,5,0,100,0.714,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1972,24.791983,67.044,10276.37976,3.148,70.3,"LatinAm",15,5,0,93.3,0.333,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1973,25.222223,67.349,10483.64874,3.203,68.6,"LatinAm",60,16,4,93.3,0.267,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1974,25.654154,67.652,10871.40354,3.264,66.4,"LatinAm",71,21,12,97.2,0.296,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1975,26.078731,67.95,10628.26028,3.321,63.6,"LatinAm",38,123,16,94.7,3.24,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1976,26.492716,68.248,10460.16551,3.366,60,"LatinAm",54,122,90,90.7,2.26,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1977,26.899177,68.549,10968.49347,3.391,55.8,"LatinAm",17,7,12,94.1,0.412,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1978,27.303001,68.856,10450.14703,3.391,51.3,"LatinAm",25,13,11,88,0.52,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1979,27.711808,69.164,11018.36764,3.368,47,"LatinAm",16,11,12,75,0.688,32,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Argentina",1980,28.13104,69.464,11020.15763,3.325,43.2,"LatinAm",6,0,1,66.7,0,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1981,28.561561,NA,10253.42244,3.27,40,"LatinAm",2,0,0,100,0,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1982,29.00106,NA,9791.955268,3.213,37.7,"LatinAm",9,1,0,100,0.111,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1983,29.447973,NA,10053.90546,3.163,35.8,"LatinAm",18,1,3,66.7,0.0556,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1984,29.899743,NA,10122.40754,3.123,34.4,"LatinAm",46,1,4,82.6,0.0217,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1985,30.35424,NA,9277.984636,3.093,33.1,"LatinAm",43,2,10,90.7,0.0465,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1986,30.810984,NA,9823.469154,3.073,31.9,"LatinAm",33,2,12,93.9,0.0606,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1987,31.269799,NA,9946.240695,3.056,30.8,"LatinAm",80,3,11,90,0.0375,32,"Roman Catholic",0.665,NA,"Christian (Catholic)"
"Argentina",1988,31.72913,NA,9626.20841,3.037,29.7,"LatinAm",33,1,20,84.8,0.0303,32,"Roman Catholic",0.665,2.002485098,"Christian (Catholic)"
"Argentina",1989,32.187173,NA,8823.215352,3.016,28.6,"LatinAm",32,26,17,84.4,0.812,32,"Roman Catholic",0.665,1.774947343,"Christian (Catholic)"
"Argentina",1990,32.642442,72.6,8539.070326,2.989,27.6,"LatinAm",31,1,1,83.9,0.0323,32,"Roman Catholic",0.694,1.36777808,"Christian (Catholic)"
"Argentina",1991,33.093579,72.7,9332.689585,2.956,26.6,"LatinAm",27,1,7,77.8,0.037,32,"Roman Catholic",0.694,1.420137276,"Christian (Catholic)"
"Argentina",1992,33.540023,72.8,10129.87984,2.918,25.7,"LatinAm",41,32,224,92.7,0.78,32,"Roman Catholic",0.694,1.340463622,"Christian (Catholic)"
"Argentina",1993,33.982035,73.1,10601.80863,2.875,24.9,"LatinAm",NA,NA,NA,NA,NA,32,"Roman Catholic",0.694,1.340352364,"Christian (Catholic)"
"Argentina",1994,34.420352,73.4,11107.65339,2.827,24.1,"LatinAm",14,86,266,85.7,6.14,32,"Roman Catholic",0.694,1.457038533,"Christian (Catholic)"
"Argentina",1995,34.85516,73.5,10673.31877,2.774,23.4,"LatinAm",16,0,1,68.8,0,32,"Roman Catholic",0.694,1.473074534,"Christian (Catholic)"
"Argentina",1996,35.287113,73.5,11149.53034,2.717,22.7,"LatinAm",19,1,12,52.6,0.0526,32,"Roman Catholic",0.694,1.241228405,"Christian (Catholic)"
"Argentina",1997,35.714929,73.6,11935.13655,2.657,22,"LatinAm",11,3,2,90.9,0.273,32,"Roman Catholic",0.694,1.140139111,"Christian (Catholic)"
"Argentina",1998,36.134642,73.7,12267.56055,2.596,21.4,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.694,1.136317072,"Christian (Catholic)"
"Argentina",1999,36.541029,74,11721.61808,2.535,20.8,"LatinAm",1,0,0,100,0,32,"Roman Catholic",0.694,1.220359548,"Christian (Catholic)"
"Argentina",2000,36.930709,74.3,11504.27872,2.477,20.2,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.753,1.148823687,"Christian (Catholic)"
"Argentina",2001,37.302116,74.4,10874.55993,2.424,19.7,"LatinAm",2,0,1,100,0,32,"Roman Catholic",0.753,1.184234644,"Christian (Catholic)"
"Argentina",2002,37.65734,74.3,9574.026065,2.379,19.2,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.753,1.091880479,"Christian (Catholic)"
"Argentina",2003,38.001251,74.5,10318.09642,2.34,18.6,"LatinAm",1,0,0,100,0,32,"Roman Catholic",0.753,1.060893646,"Christian (Catholic)"
"Argentina",2004,38.340778,75,11135.0719,2.31,17.9,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.753,0.799696414,"Christian (Catholic)"
"Argentina",2005,38.681174,75.4,12039.30165,2.286,17.1,"LatinAm",3,0,0,66.7,0,32,"Roman Catholic",0.758,0.762448625,"Christian (Catholic)"
"Argentina",2006,39.02385,75.5,12912.71124,2.268,16.4,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.758,0.697879247,"Christian (Catholic)"
"Argentina",2007,39.368066,75.4,13873.39737,2.254,15.8,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.758,0.691981965,"Christian (Catholic)"
"Argentina",2008,39.714298,75.5,14645.60287,2.241,15.4,"LatinAm",0,0,0,NA,NA,32,"Roman Catholic",0.777,0.682994135,"Christian (Catholic)"
"Argentina",2009,40.06247,75.6,14605.16407,2.228,15,"LatinAm",1,0,0,100,0,32,"Roman Catholic",0.777,0.783761712,"Christian (Catholic)"
"Argentina",2010,40.412376,75.8,15765.07167,2.215,14.6,"LatinAm",5,0,0,100,0,32,"Roman Catholic",0.799,0.747778636,"Christian (Catholic)"
"Argentina",2011,40.764561,75.9,16971.66869,2.201,14.2,"LatinAm",1,0,0,100,0,32,"Roman Catholic",0.804,0.720326046,"Christian (Catholic)"
"Argentina",2012,41.118986,75.9,17100.90915,2.188,13.7,"LatinAm",2,0,0,50,0,32,"Roman Catholic",0.806,0.748596482,"Christian (Catholic)"
"Argentina",2013,41.473982,76,17628.58635,2.175,13.3,"LatinAm",2,0,2,100,0,32,"Roman Catholic",0.808,0.823482589,"Christian (Catholic)"
"Armenia",1970,2.518408,70.143,3745.832374,3.208,NA,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1971,2.580894,70.411,3807.804532,3.118,NA,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1972,2.643464,70.604,3791.44322,3.032,NA,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1973,2.705584,70.722,4071.192184,2.942,NA,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1974,2.766495,70.774,4114.686084,2.846,NA,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1975,2.82565,70.782,4053.022591,2.745,NA,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1976,2.882831,70.782,4168.689464,2.646,87.8,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1977,2.938181,70.797,4193.022,2.555,84.2,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1978,2.991954,70.837,4224.871844,2.479,80.9,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1979,3.044564,70.896,4134.378754,2.421,77.7,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1980,3.096298,70.936,4071.129703,2.385,74.7,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1981,3.145885,NA,4040.364159,2.373,71.8,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1982,3.192877,NA,4070.82729,2.381,69,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1983,3.239212,NA,4130.096482,2.406,66.3,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1984,3.287588,NA,4108.776199,2.441,63.8,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1985,3.339147,NA,4073.973399,2.481,61.3,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1986,3.396511,NA,4168.717642,2.519,58.9,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1987,3.457054,NA,4151.333078,2.549,56.6,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1988,3.510439,NA,4170.141362,2.566,81.6,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1989,3.54272,NA,4175.78409,2.565,52,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",NA,NA,"Christian (Other)"
"Armenia",1990,3.544695,70.1,4014.01483,2.538,49.7,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.632,NA,"Christian (Other)"
"Armenia",1991,3.512051,69.8,3481.791617,2.482,47.4,"Eurasia",1,0,0,100,0,51,"Armenian Apostolic",0.632,NA,"Christian (Other)"
"Armenia",1992,3.44994,69.4,2061.881088,2.399,45.1,"Eurasia",2,2,1,100,1,51,"Armenian Apostolic",0.632,2.095489753,"Christian (Other)"
"Armenia",1993,3.370373,69.2,1965.835096,2.295,42.8,"Eurasia",NA,NA,NA,NA,NA,51,"Armenian Apostolic",0.632,2.121652479,"Christian (Other)"
"Armenia",1994,3.29054,69.2,2141.900193,2.176,40.7,"Eurasia",4,15,46,100,3.75,51,"Armenian Apostolic",0.632,NA,"Christian (Other)"
"Armenia",1995,3.223173,69.4,2332.476716,1.8,38.6,"Eurasia",1,2,20,100,2,51,"Armenian Apostolic",0.632,4.059312171,"Christian (Other)"
"Armenia",1996,3.172185,69.7,2474.41152,1.8,36.7,"Eurasia",1,2,0,100,2,51,"Armenian Apostolic",0.632,3.281867044,"Christian (Other)"
"Armenia",1997,3.134836,70.1,2559.739515,1.7,34.9,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.632,3.909403452,"Christian (Other)"
"Armenia",1998,3.109101,70.6,2755.475852,1.5,33.3,"Eurasia",2,0,1,50,0,51,"Armenian Apostolic",0.632,3.528096258,"Christian (Other)"
"Armenia",1999,3.090624,71,2847.832738,1.4,31.7,"Eurasia",2,8,0,100,4,51,"Armenian Apostolic",0.632,3.697375285,"Christian (Other)"
"Armenia",2000,3.076098,71.4,3020.874428,1.3,30.1,"Eurasia",2,0,0,100,0,51,"Armenian Apostolic",0.648,3.560024873,"Christian (Other)"
"Armenia",2001,3.06581,71.7,3327.244726,1.2,28.6,"Eurasia",2,1,0,50,0.5,51,"Armenian Apostolic",0.648,3.127249215,"Christian (Other)"
"Armenia",2002,3.061067,71.9,3847.158761,1.2,27.2,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.648,2.697714749,"Christian (Other)"
"Armenia",2003,3.060554,72.1,4399.586226,1.4,25.9,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.648,2.728372337,"Christian (Other)"
"Armenia",2004,3.062612,72.1,4878.292785,1.4,24.6,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.648,2.741996705,"Christian (Other)"
"Armenia",2005,3.065954,72.2,5577.178664,1.4,23.4,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.693,2.871931408,"Christian (Other)"
"Armenia",2006,3.069844,72.2,6306.199009,1.3,22.2,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.693,2.947613043,"Christian (Other)"
"Armenia",2007,3.074181,72.3,7161.244137,1.4,21.1,"Eurasia",1,0,0,100,0,51,"Armenian Apostolic",0.693,3.042574638,"Christian (Other)"
"Armenia",2008,3.079087,72.5,7640.549946,1.4,20.1,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.722,3.395579447,"Christian (Other)"
"Armenia",2009,3.084979,72.6,6494.474907,1.6,19.1,"Eurasia",1,1,0,100,1,51,"Armenian Apostolic",0.722,4.157050099,"Christian (Other)"
"Armenia",2010,3.092072,72.9,6571.630321,1.55,18.1,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.72,4.265646229,"Christian (Other)"
"Armenia",2011,3.100236,73.2,6812.351956,1.5,17.2,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.724,3.8539466,"Christian (Other)"
"Armenia",2012,3.108972,73.5,7283.8018,1.739,16.4,"Eurasia",0,0,0,NA,NA,51,"Armenian Apostolic",0.728,3.821810013,"Christian (Other)"
"Armenia",2013,3.117722,73.8,7501.129225,1.74,15.6,"Eurasia",1,0,1,0,0,51,"Armenian Apostolic",0.73,4.261748137,"Christian (Other)"
"Australia",1970,12.728362,70.81,19251.3987,2.859,21.4,"AsiaPac",1,0,0,100,0,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1971,12.987847,71.41,19677.26551,2.945,20.9,"AsiaPac",1,0,0,100,0,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1972,13.236895,71.93,19861.22884,2.743,20.2,"AsiaPac",2,1,0,100,0.5,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1973,13.472175,72.14,20619.64731,2.491,19.4,"AsiaPac",0,0,0,NA,NA,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1974,13.690285,71.89,20791.02339,2.321,18.4,"AsiaPac",1,0,0,100,0,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1975,13.889696,72.84,21086.76421,2.148,17.3,"AsiaPac",0,0,0,NA,NA,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1976,14.067994,72.88,21709.61959,2.06,16.2,"AsiaPac",0,0,0,NA,NA,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1977,14.227905,73.49,21689.6616,2.007,15.3,"AsiaPac",0,0,0,NA,NA,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1978,14.379565,73.88,22045.56104,1.949,14.4,"AsiaPac",2,2,9,100,1,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1979,14.536839,74.44,22927.61535,1.907,13.6,"AsiaPac",2,0,9,100,0,36,"Protestant",NA,NA,"Christian (Other)"
"Australia",1980,14.709918,74.6,23075.39649,1.891,13,"AsiaPac",6,2,3,83.3,0.333,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1981,14.90161,NA,23473.27451,1.935,12.5,"AsiaPac",1,1,0,100,1,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1982,15.109659,NA,23041.62699,1.929,12.2,"AsiaPac",2,0,3,100,0,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1983,15.33279,NA,22731.14648,1.924,11.8,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1984,15.567927,NA,24009.6229,1.84,11.6,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1985,15.812088,NA,24891.25622,1.923,11.3,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1986,16.066496,NA,25043.05609,1.868,11,"AsiaPac",3,2,23,100,0.667,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1987,16.330369,NA,25894.92099,1.845,10.6,"AsiaPac",1,6,0,100,6,36,"Protestant",0.841,NA,"Christian (Other)"
"Australia",1988,16.596096,NA,26627.5653,1.831,10.2,"AsiaPac",3,0,0,66.7,0,36,"Protestant",0.841,2.305086001,"Christian (Other)"
"Australia",1989,16.85369,NA,27367.88007,1.838,9.7,"AsiaPac",2,0,0,50,0,36,"Protestant",0.841,2.166211238,"Christian (Other)"
"Australia",1990,17.096153,77,27389.07261,1.902,9.2,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.866,2.125482277,"Christian (Other)"
"Australia",1991,17.320633,77.4,27083.81458,1.849,8.6,"AsiaPac",5,8,6,100,1.6,36,"Protestant",0.866,2.173174259,"Christian (Other)"
"Australia",1992,17.529469,77.7,27711.89005,1.888,8.1,"AsiaPac",4,1,4,75,0.25,36,"Protestant",0.866,2.215340244,"Christian (Other)"
"Australia",1993,17.727413,78,28455.21989,1.859,7.7,"AsiaPac",NA,NA,NA,NA,NA,36,"Protestant",0.866,2.229896032,"Christian (Other)"
"Australia",1994,17.921818,78.2,29315.35748,1.842,7.3,"AsiaPac",9,3,8,100,0.333,36,"Protestant",0.866,2.186130722,"Christian (Other)"
"Australia",1995,18.118416,78.4,30189.06621,1.822,7,"AsiaPac",5,0,0,80,0,36,"Protestant",0.866,2.086439505,"Christian (Other)"
"Australia",1996,18.319637,78.6,30937.2261,1.796,6.8,"AsiaPac",5,2,1,100,0.4,36,"Protestant",0.866,1.981257253,"Christian (Other)"
"Australia",1997,18.525153,78.9,31939.00949,1.778,6.6,"AsiaPac",4,0,23,75,0,36,"Protestant",0.866,1.921114656,"Christian (Other)"
"Australia",1998,18.734878,79.1,33324.57855,1.762,6.5,"AsiaPac",6,0,2,100,0,36,"Protestant",0.866,1.921780118,"Christian (Other)"
"Australia",1999,18.947894,79.3,34287.68875,1.755,6.4,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.866,1.941638789,"Christian (Other)"
"Australia",2000,19.164351,79.7,34593.19961,1.756,6.2,"AsiaPac",1,0,0,0,0,36,"Protestant",0.898,1.89865372,"Christian (Other)"
"Australia",2001,19.382188,80.1,35541.65753,1.729,6.1,"AsiaPac",2,0,0,50,0,36,"Protestant",0.898,1.930807132,"Christian (Other)"
"Australia",2002,19.604051,80.4,36304.12594,1.756,6,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.898,1.94116195,"Christian (Other)"
"Australia",2003,19.84012,80.7,37423.83668,1.748,5.9,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.898,1.911107171,"Christian (Other)"
"Australia",2004,20.103822,81,37973.06841,1.763,5.9,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.898,1.893102748,"Christian (Other)"
"Australia",2005,20.40352,81.2,38800.58131,1.791,5.7,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.912,1.879528863,"Christian (Other)"
"Australia",2006,20.744295,81.4,39281.07032,1.817,5.6,"AsiaPac",2,0,0,100,0,36,"Protestant",0.912,1.894850336,"Christian (Other)"
"Australia",2007,21.119988,81.5,40455.39975,1.92,5.4,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.912,1.889463749,"Christian (Other)"
"Australia",2008,21.513817,81.5,40748.2208,1.956,5.2,"AsiaPac",3,0,0,66.7,0,36,"Protestant",0.922,1.885063246,"Christian (Other)"
"Australia",2009,21.9023,81.6,40682.8783,1.903,5,"AsiaPac",2,3,50,100,1.5,36,"Protestant",0.922,1.93235851,"Christian (Other)"
"Australia",2010,22.268384,81.7,41269.25766,1.886,4.8,"AsiaPac",1,0,0,100,0,36,"Protestant",0.926,1.953420744,"Christian (Other)"
"Australia",2011,22.605732,81.8,41705.99745,1.884,4.5,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.928,1.831496628,"Christian (Other)"
"Australia",2012,22.918688,81.8,42448.23629,1.887,4.2,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.931,1.701580884,"Christian (Other)"
"Australia",2013,23.213944,81.8,42943.25741,1.882,4,"AsiaPac",0,0,0,NA,NA,36,"Protestant",0.933,1.690726286,"Christian (Other)"
"Austria",1970,7.465908,70.11,18207.77085,2.292,29,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1971,7.497731,70.31,19053.39491,2.2,28.7,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1972,7.526469,70.63,20119.08542,2.085,28,"Eurasia",2,4,5,100,2,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1973,7.550638,71.21,20985.71765,1.938,26.8,"Eurasia",2,0,0,50,0,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1974,7.568347,71.2,21776.21153,1.908,25.1,"Eurasia",1,0,0,0,0,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1975,7.578498,71.33,21754.94869,1.827,23.1,"Eurasia",2,4,11,100,2,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1976,7.580564,71.82,22790.90714,1.688,21.1,"Eurasia",4,0,0,100,0,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1977,7.575669,72.17,23847.63191,1.631,19.4,"Eurasia",5,1,1,60,0.2,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1978,7.56645,72.25,23780.24704,1.604,18.1,"Eurasia",1,0,0,100,0,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1979,7.556551,72.56,25120.3201,1.598,17.1,"Eurasia",5,0,6,80,0,40,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Austria",1980,7.548798,72.7,25701.50568,1.652,16.3,"Eurasia",2,0,8,100,0,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1981,7.544359,NA,25624.44185,1.674,15.5,"Eurasia",3,3,20,100,1,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1982,7.543194,NA,26078.70208,1.661,14.7,"Eurasia",11,0,0,72.7,0,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1983,7.545472,NA,26887.22653,1.559,14,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1984,7.55096,NA,26972.0938,1.522,13.3,"Eurasia",4,2,1,100,0.5,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1985,7.559621,NA,27556.83593,1.474,12.6,"Eurasia",4,4,50,75,1,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1986,7.570906,NA,28170.19664,1.449,11.8,"Eurasia",4,0,0,50,0,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1987,7.585345,NA,28603.29523,1.432,11.1,"Eurasia",4,0,1,25,0,40,"Roman Catholic",0.736,NA,"Christian (Catholic)"
"Austria",1988,7.605095,NA,29428.44939,1.447,10.5,"Eurasia",1,0,1,100,0,40,"Roman Catholic",0.736,1.288569102,"Christian (Catholic)"
"Austria",1989,7.632984,NA,30559.52084,1.446,10,"Eurasia",2,3,0,100,1.5,40,"Roman Catholic",0.736,1.222655708,"Christian (Catholic)"
"Austria",1990,7.670513,75.7,31558.27731,1.457,9.5,"Eurasia",1,0,0,100,0,40,"Roman Catholic",0.786,1.187896861,"Christian (Catholic)"
"Austria",1991,7.719577,75.8,32294.1359,1.507,9,"Eurasia",3,0,0,100,0,40,"Roman Catholic",0.786,1.150166781,"Christian (Catholic)"
"Austria",1992,7.778255,76,32653.51754,1.505,8.5,"Eurasia",8,0,1,87.5,0,40,"Roman Catholic",0.786,1.099642825,"Christian (Catholic)"
"Austria",1993,7.839625,76.2,32460.34654,1.501,8,"Eurasia",NA,NA,NA,NA,NA,40,"Roman Catholic",0.786,1.113739042,"Christian (Catholic)"
"Austria",1994,7.894229,76.5,33162.4348,1.465,7.4,"Eurasia",5,0,3,20,0,40,"Roman Catholic",0.786,1.097019477,"Christian (Catholic)"
"Austria",1995,7.935624,76.8,33712.26358,1.424,6.8,"Eurasia",12,6,6,83.3,0.5,40,"Roman Catholic",0.786,1.063664944,"Christian (Catholic)"
"Austria",1996,7.960464,77.2,34537.63684,1.446,6.4,"Eurasia",4,0,1,100,0,40,"Roman Catholic",0.786,1.038253406,"Christian (Catholic)"
"Austria",1997,7.971553,77.6,35133.62544,1.393,6,"Eurasia",1,0,0,100,0,40,"Roman Catholic",0.786,1.019596972,"Christian (Catholic)"
"Austria",1998,7.976117,77.8,36355.69563,1.37,5.8,"Eurasia",1,0,0,0,0,40,"Roman Catholic",0.786,0.992196221,"Christian (Catholic)"
"Austria",1999,7.984694,78,37480.66104,1.34,5.6,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.786,0.980246123,"Christian (Catholic)"
"Austria",2000,8.004712,78.2,38650.60078,1.365,5.5,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.835,0.98031812,"Christian (Catholic)"
"Austria",2001,8.03848,78.4,38877.51639,1.33,5.4,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.835,0.908241279,"Christian (Catholic)"
"Austria",2002,8.083059,78.7,39144.59693,1.393,5.3,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.835,0.883529008,"Christian (Catholic)"
"Austria",2003,8.134235,79,39535.32274,1.376,5.2,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.835,0.913639528,"Christian (Catholic)"
"Austria",2004,8.185553,79.3,40398.09693,1.419,5,"Eurasia",0,0,0,NA,NA,40,"Roman Catholic",0.835,0.893480466,"Christian (Catholic)"
